date,archetype
2019-11-10,Simic Aggro decks
2019-11-10,Simic Aggro decks
2019-11-10,Stoneblade decks
2019-11-10,Storm decks
2019-11-10,Sultai Aggro decks
2019-11-10,Sultai Control decks
2019-11-10,Sultai Control decks
2019-11-10,Sultai Control decks
2019-11-10,Sultai Control decks
2019-11-10,Sultai Control decks
2019-11-10,Sultai Control decks
2019-11-10,Sultai Control decks
2019-11-10,Temur Control decks
2019-11-10,Temur Control decks
2019-11-10,UR Storm decks
2019-11-10,UR Storm decks
2019-11-10,Urza decks
2019-11-10,Urza decks
2019-11-10,UWx Control decks
2019-11-12,Aura Hexproof decks
2019-11-12,Creatures Toolbox decks
2019-11-12,Dredge decks
2019-11-12,Merfolk decks
2019-11-12,UR Control decks
2019-11-12,UR Control decks
2019-11-12,UrzaTron decks
2019-11-12,Zoo decks
2019-11-15,Affinity decks
2019-11-15,Amulet Titan decks
2019-11-15,Amulet Titan decks
2019-11-15,Balance decks
2019-11-15,Bant Aggro decks
2019-11-15,Creatures Toolbox decks
2019-11-15,Death's Shadow decks
2019-11-15,Death's Shadow decks
2019-11-15,Death's Shadow decks
2019-11-15,Death's Shadow decks
2019-11-15,Death's Shadow decks
2019-11-15,Death's Shadow decks
2019-11-15,Death's Shadow decks
2019-11-15,Dredge decks
2019-11-15,Dredge decks
2019-11-15,Dredge decks
2019-11-15,Dredge decks
2019-11-15,Dredge decks
2019-11-15,Eldrazi Aggro decks
2019-11-15,Eldrazi Aggro decks
2019-11-15,Eldrazi Aggro decks
2019-11-15,Golgari Aggro decks
2019-11-15,Golgari Aggro decks
2019-11-15,Green Ramp decks
2019-11-15,Gruul Aggro decks
2019-11-15,Hardened Scales decks
2019-11-15,Humans decks
2019-11-15,Humans decks
2019-11-15,Humans decks
2019-11-15,Mono Black Aggro decks
2019-11-15,Mono Green Aggro decks
2019-11-15,Mono Green Aggro decks
2019-11-15,Temur Aggro decks
2019-11-15,UR Aggro decks
2019-11-15,Urza decks
2019-11-15,Urza decks
2019-11-15,Urza decks
2019-11-15,UrzaTron decks
2019-11-15,UW Control decks
2019-11-15,Valakut decks
2019-11-16,Adventure decks
2019-11-16,Adventure decks
2019-11-16,Adventure decks
2019-11-16,Adventure decks
2019-11-16,Affinity decks
2019-11-16,Amulet Titan decks
2019-11-16,Amulet Titan decks
2019-11-16,Amulet Titan decks
2019-11-16,Amulet Titan decks
2019-11-16,Amulet Titan decks
2019-11-16,Artifacts Blue decks
2019-11-16,Balance decks
2019-11-16,Bant Control decks
2019-11-16,Bomberman decks
2019-11-16,Burn decks
2019-11-16,Burn decks
2019-11-16,Canadian Threshold decks
2019-11-16,Canadian Threshold decks
2019-11-16,Canadian Threshold decks
2019-11-16,Canadian Threshold decks
2019-11-16,Cloudpost Ramp decks
2019-11-16,Cloudpost Ramp decks
2019-11-16,Dark Depths decks
2019-11-16,Dark Depths decks
2019-11-16,Dark Depths decks
2019-11-16,Dark Depths decks
2019-11-16,Dark Depths decks
2019-11-16,Death's Shadow decks
2019-11-16,Death's Shadow decks
2019-11-16,Death's Shadow decks
2019-11-16,Death's Shadow decks
2019-11-16,Death's Shadow decks
2019-11-16,Death & Taxes decks
2019-11-16,Death & Taxes decks
2019-11-16,Death & Taxes decks
2019-11-16,Death & Taxes decks
2019-11-16,Death & Taxes decks
2019-11-16,Dragon Stompy decks
2019-11-16,Dragon Stompy decks
2019-11-16,Dragon Stompy decks
2019-11-16,Dredge decks
2019-11-16,Dredge decks
2019-11-16,Eldrazi Aggro decks
2019-11-16,Eldrazi Aggro decks
2019-11-16,Eldrazi Aggro decks
2019-11-16,Eldrazi Aggro decks
2019-11-16,Eldrazi Aggro decks
2019-11-16,Esper Control decks
2019-11-16,Fires of Invention decks
2019-11-16,Fires of Invention decks
2019-11-16,Goblins decks
2019-11-16,Green Ramp decks
2019-11-16,Green Ramp decks
2019-11-16,Grixis Delver decks
2019-11-16,Grixis Delver decks
2019-11-16,Gruul Aggro decks
2019-11-16,Hardened Scales decks
2019-11-16,Hardened Scales decks
2019-11-16,Humans decks
2019-11-16,Humans decks
2019-11-16,Infect decks
2019-11-16,Infect decks
2019-11-16,Infect decks
2019-11-16,Jeskai Ascendancy decks
2019-11-16,Jund Aggro decks
2019-11-16,Jund decks
2019-11-16,Jund decks
2019-11-16,Jund decks
2019-11-16,Jund decks
2019-11-16,Jund decks
2019-11-16,Jund decks
2019-11-16,Loam decks
2019-11-16,Loam decks
2019-11-16,Loam decks
2019-11-16,Maverick decks
2019-11-16,Merfolk decks
2019-11-16,Merfolk decks
2019-11-16,Merfolk decks
2019-11-16,Mono Black Aggro decks
2019-11-16,Mono Black Aggro decks
2019-11-16,Mono Green Aggro decks
2019-11-16,Mono Green Aggro decks
2019-11-16,Ninja decks
2019-11-16,Other - Aggro decks
2019-11-16,Other - Aggro decks
2019-11-16,Other - Aggro decks
2019-11-16,Other - Combo decks
2019-11-16,Other - Combo decks
2019-11-16,Other - Combo decks
2019-11-16,Other - Control decks
2019-11-16,Painter decks
2019-11-16,Rakdos Aggro decks
2019-11-16,Reanimator decks
2019-11-16,Reanimator decks
2019-11-16,Reanimator decks
2019-11-16,Reanimator decks
2019-11-16,Red Deck Wins decks
2019-11-16,Red Deck Wins decks
2019-11-16,Red Deck Wins decks
2019-11-16,Red Deck Wins decks
2019-11-16,Scapeshift decks
2019-11-16,Selesnya Aggro decks
2019-11-16,Selesnya Aggro decks
2019-11-16,Selesnya Aggro decks
2019-11-16,Selesnya Aggro decks
2019-11-16,Show and Tell decks
2019-11-16,Simic Aggro decks
2019-11-16,Simic Aggro decks
2019-11-16,Simic Aggro decks
2019-11-16,Simic Control decks
2019-11-16,Spirit Aggro decks
2019-11-16,Storm decks
2019-11-16,Storm decks
2019-11-16,Storm decks
2019-11-16,Storm decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,Sultai Control decks
2019-11-16,UB Mill decks
2019-11-16,UR Aggro decks
2019-11-16,UR Delver decks
2019-11-16,UR Delver decks
2019-11-16,UR Storm decks
2019-11-16,Urza decks
2019-11-16,Urza decks
2019-11-16,Urza decks
2019-11-16,Urza decks
2019-11-16,Urza decks
2019-11-16,UrzaTron decks
2019-11-16,UrzaTron decks
2019-11-16,UrzaTron decks
2019-11-16,UrzaTron decks
2019-11-16,UrzaTron decks
2019-11-16,UW Control decks
2019-11-16,UW Control decks
2019-11-16,UW Control decks
2019-11-16,UWx Control decks
2019-11-16,UWx Control decks
2019-11-16,UWx Control decks
2019-11-16,Walks decks
2019-11-16,Weenie White decks
2019-11-16,Zoo decks
2019-11-17,""
2019-11-17,4c Control decks
2019-11-17,4c Control decks
2019-11-17,4c Control decks
2019-11-17,Abzan Aggro decks
2019-11-17,Adventure decks
2019-11-17,Adventure decks
2019-11-17,Adventure decks
2019-11-17,Adventure decks
2019-11-17,Amulet Titan decks
2019-11-17,Arclight Phoenix decks
2019-11-17,Arclight Phoenix decks
2019-11-17,Artifacts Blue decks
2019-11-17,Balance decks
2019-11-17,Bant Aggro decks
2019-11-17,Bant Control decks
2019-11-17,BUG Control decks
2019-11-17,Burn decks
2019-11-17,Canadian Threshold decks
2019-11-17,Canadian Threshold decks
2019-11-17,Canadian Threshold decks
2019-11-17,Canadian Threshold decks
2019-11-17,Canadian Threshold decks
2019-11-17,Canadian Threshold decks
2019-11-17,Canadian Threshold decks
2019-11-17,Creatures Toolbox decks
2019-11-17,Death's Shadow decks
2019-11-17,Death & Taxes decks
2019-11-17,Death & Taxes decks
2019-11-17,Dragon Stompy decks
2019-11-17,Dredge decks
2019-11-17,Dredge decks
2019-11-17,Dredge decks
2019-11-17,Dredge decks
2019-11-17,Eldrazi Aggro decks
2019-11-17,Eldrazi Aggro decks
2019-11-17,Eldrazi Aggro decks
2019-11-17,Elves decks
2019-11-17,Esper Control decks
2019-11-17,Fires of Invention decks
2019-11-17,Fires of Invention decks
2019-11-17,Goblins decks
2019-11-17,Golgari Aggro decks
2019-11-17,Golgari Aggro decks
2019-11-17,Golgari Aggro decks
2019-11-17,Green Ramp decks
2019-11-17,Gruul Aggro decks
2019-11-17,Gruul Aggro decks
2019-11-17,Hardened Scales decks
2019-11-17,Hogaak decks
2019-11-17,Hogaak decks
2019-11-17,Humans decks
2019-11-17,Infect decks
2019-11-17,Infect decks
2019-11-17,Jeskai Ascendancy decks
2019-11-17,Jund decks
2019-11-17,Junk decks
2019-11-17,Mardu Aggro decks
2019-11-17,Maverick decks
2019-11-17,Mono Black Aggro decks
2019-11-17,Mono Black Aggro decks
2019-11-17,Mono Blue Aggro decks
2019-11-17,Mono Green Aggro decks
2019-11-17,Mono Green Aggro decks
2019-11-17,Mono Red Control decks
2019-11-17,MUD decks
2019-11-17,Other - Aggro decks
2019-11-17,Other - Aggro decks
2019-11-17,Other - Aggro decks
2019-11-17,Other - Aggro decks
2019-11-17,Other - Aggro decks
2019-11-17,Other - Control decks
2019-11-17,Rakdos Aggro decks
2019-11-17,Rakdos Aggro decks
2019-11-17,Reanimator decks
2019-11-17,Reanimator decks
2019-11-17,Reanimator decks
2019-11-17,Red Deck Wins decks
2019-11-17,Red Deck Wins decks
2019-11-17,Selesnya Aggro decks
2019-11-17,Selesnya Aggro decks
2019-11-17,Show and Tell decks
2019-11-17,Show and Tell decks
2019-11-17,Show and Tell decks
2019-11-17,Simic Aggro decks
2019-11-17,Simic Aggro decks
2019-11-17,Simic Aggro decks
2019-11-17,Simic Aggro decks
2019-11-17,Simic Aggro decks
2019-11-17,Simic Aggro decks
2019-11-17,Simic Control decks
2019-11-17,Simic Control decks
2019-11-17,Spirit Aggro decks
2019-11-17,Storm decks
2019-11-17,Storm decks
2019-11-17,Storm decks
2019-11-17,Storm decks
2019-11-17,Sultai Control decks
2019-11-17,Sultai Control decks
2019-11-17,Sultai Control decks
2019-11-17,Sultai Control decks
2019-11-17,Temur Aggro decks
2019-11-17,Temur Control decks
2019-11-17,Temur Control decks
2019-11-17,Temur Control decks
2019-11-17,Temur Control decks
2019-11-17,The Rock (Junk) decks
2019-11-17,UR Delver decks
2019-11-17,UR Delver decks
2019-11-17,UR Delver decks
2019-11-17,Urza decks
2019-11-17,Urza decks
2019-11-17,Urza decks
2019-11-17,UrzaTron decks
2019-11-17,UW Control decks
2019-11-17,UW Control decks
2019-11-17,UW Control decks
2019-11-17,UW Control decks
2019-11-17,UWx Control decks
2019-11-17,UWx Control decks
2019-11-17,UWx Control decks
2019-11-17,UWx Control decks
2019-11-17,UWx Control decks
2019-11-17,UWx Midrange decks
2019-11-17,Valakut decks
2019-11-18,Death's Shadow decks
2019-11-18,Death's Shadow decks
2019-11-18,Eldrazi Aggro decks
2019-11-18,Eldrazi Aggro decks
2019-11-18,Fires of Invention decks
2019-11-18,Green Ramp decks
2019-11-18,Green Ramp decks
2019-11-18,Humans decks
2019-11-18,Infect decks
2019-11-18,Izzet Control decks
2019-11-18,Jeskai Ascendancy decks
2019-11-18,Jund decks
2019-11-18,Mardu Aggro decks
2019-11-18,Mono Black Aggro decks
2019-11-18,Mono Black Aggro decks
2019-11-18,Mono Black Aggro decks
2019-11-18,Mono Black Aggro decks
2019-11-18,Mono Black Aggro decks
2019-11-18,Mono Black Aggro decks
2019-11-18,Other - Aggro decks
2019-11-18,Other - Control decks
2019-11-18,Red Deck Wins decks
2019-11-18,Red Deck Wins decks
2019-11-18,Simic Aggro decks
2019-11-18,Simic Aggro decks
2019-11-18,Simic Control decks
2019-11-18,Spirit Aggro decks
2019-11-18,Sultai Control decks
2019-11-18,UR Aggro decks
2019-11-18,UrzaTron decks
2019-11-18,UW Control decks
2019-11-18,UW Control decks
2019-11-19,4c Control decks
2019-11-19,Burn decks
2019-11-19,Dredge decks
2019-11-19,Dredge decks
2019-11-19,Elemental decks
2019-11-19,Elves decks
2019-11-19,Elves decks
2019-11-19,Gruul Utopia decks
2019-11-19,Gruul Utopia decks
2019-11-19,Orzhov Midrange decks
2019-11-19,Pox decks
2019-11-19,UW Control decks
2019-11-20,Mono Black Aggro decks
2019-11-20,Red Deck Wins decks
2019-11-20,Simic Aggro decks
2019-11-21,Death's Shadow decks
2019-11-21,Eldrazi Aggro decks
2019-11-21,Fires of Invention decks
2019-11-21,Fires of Invention decks
2019-11-21,Golgari Aggro decks
2019-11-21,Green Ramp decks
2019-11-21,Gruul Aggro decks
2019-11-21,Izzet Control decks
2019-11-21,Mono Black Aggro decks
2019-11-21,Mono Green Aggro decks
2019-11-21,Other - Aggro decks
2019-11-21,Other - Aggro decks
2019-11-21,Other - Control decks
2019-11-21,Other - Control decks
2019-11-21,Red Deck Wins decks
2019-11-21,Red Deck Wins decks
2019-11-21,Red Deck Wins decks
2019-11-21,Simic Aggro decks
2019-11-21,Sultai Control decks
2019-11-21,Temur Control decks
2019-11-21,UR Aggro decks
2019-11-21,UR Artifacts decks
2019-11-21,UR Delver decks
2019-11-21,UR Delver decks
2019-11-21,Urza decks
2019-11-22,Affinity decks
2019-11-22,Goblins decks
2019-11-22,Mono Black Aggro decks
2019-11-22,Mono Green Aggro decks
2019-11-22,Nexus Fog decks
2019-11-22,Niv-Mizzet Reborn decks
2019-11-22,Other - Aggro decks
2019-11-22,Other - Combo decks
2019-11-22,Red Deck Wins decks
2019-11-22,Scapeshift decks
2019-11-22,Simic Aggro decks
2019-11-22,Spirit Aggro decks
2019-11-22,Sultai Control decks
2019-11-22,Sultai Control decks
2019-11-22,Sultai Control decks
2019-11-22,Valakut decks
2019-11-23,""
2019-11-23,""
2019-11-23,""
2019-11-23,4/5c Good Stuff decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Adventure decks
2019-11-23,Amulet Titan decks
2019-11-23,Amulet Titan decks
2019-11-23,Amulet Titan decks
2019-11-23,Amulet Titan decks
2019-11-23,Amulet Titan decks
2019-11-23,Arclight Phoenix decks
2019-11-23,Artifacts Blue decks
2019-11-23,Aura Hexproof decks
2019-11-23,Bant Control decks
2019-11-23,Bant Control decks
2019-11-23,Burn decks
2019-11-23,Burn decks
2019-11-23,Canadian Threshold decks
2019-11-23,Canadian Threshold decks
2019-11-23,Canadian Threshold decks
2019-11-23,Canadian Threshold decks
2019-11-23,Creatures Toolbox decks
2019-11-23,Dark Depths decks
2019-11-23,Dark Depths decks
2019-11-23,Dark Depths decks
2019-11-23,Death's Shadow decks
2019-11-23,Death's Shadow decks
2019-11-23,Death's Shadow decks
2019-11-23,Death's Shadow decks
2019-11-23,Death's Shadow decks
2019-11-23,Death & Taxes decks
2019-11-23,Death & Taxes decks
2019-11-23,Death & Taxes decks
2019-11-23,Delver (Other) decks
2019-11-23,Dredge decks
2019-11-23,Dredge decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Eldrazi Aggro decks
2019-11-23,Elemental decks
2019-11-23,Elves decks
2019-11-23,Esper Control decks
2019-11-23,Esper Control decks
2019-11-23,Esper Midrange decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Fires of Invention decks
2019-11-23,Golgari Aggro decks
2019-11-23,Golgari Aggro decks
2019-11-23,Golgari Aggro decks
2019-11-23,Golgari Aggro decks
2019-11-23,Golgari Aggro decks
2019-11-23,Golgari Aggro decks
2019-11-23,Golgari Aggro decks
2019-11-23,Green Ramp decks
2019-11-23,Green Ramp decks
2019-11-23,Green Ramp decks
2019-11-23,Green Ramp decks
2019-11-23,Grixis Delver decks
2019-11-23,Grixis Delver decks
2019-11-23,Grixis Delver decks
2019-11-23,Gruul Aggro decks
2019-11-23,Gruul Aggro decks
2019-11-23,Gruul Aggro decks
2019-11-23,Gruul Aggro decks
2019-11-23,Gruul Aggro decks
2019-11-23,Humans decks
2019-11-23,Humans decks
2019-11-23,Humans decks
2019-11-23,Infect decks
2019-11-23,Izzet Control decks
2019-11-23,Izzet Control decks
2019-11-23,Izzet Control decks
2019-11-23,Jund Aggro decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Jund decks
2019-11-23,Lands decks
2019-11-23,Lands decks
2019-11-23,Living End decks
2019-11-23,Loam decks
2019-11-23,Merfolk decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Black Aggro decks
2019-11-23,Mono Green Aggro decks
2019-11-23,Mono Green Aggro decks
2019-11-23,Mono Green Aggro decks
2019-11-23,Mono Green Aggro decks
2019-11-23,Nexus Fog decks
2019-11-23,Other - Aggro decks
2019-11-23,Other - Aggro decks
2019-11-23,Other - Aggro decks
2019-11-23,Other - Aggro decks
2019-11-23,Other - Aggro decks
2019-11-23,Other - Combo decks
2019-11-23,Other - Control decks
2019-11-23,Painter decks
2019-11-23,Rakdos Aggro decks
2019-11-23,Rakdos Aggro decks
2019-11-23,Reanimator decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Red Deck Wins decks
2019-11-23,Simic Aggro decks
2019-11-23,Simic Aggro decks
2019-11-23,Simic Aggro decks
2019-11-23,Simic Aggro decks
2019-11-23,Simic Control decks
2019-11-23,Simic Control decks
2019-11-23,Spirit Aggro decks
2019-11-23,Spirit Aggro decks
2019-11-23,Stoneblade decks
2019-11-23,Storm decks
2019-11-23,Storm decks
2019-11-23,Storm decks
2019-11-23,Sultai Aggro decks
2019-11-23,Temur Aggro decks
2019-11-23,Temur Control decks
2019-11-23,Temur Control decks
2019-11-23,The Rock (Junk) decks
2019-11-23,UR Aggro decks
2019-11-23,UR Aggro decks
2019-11-23,UR Aggro decks
2019-11-23,UR Aggro decks
2019-11-23,UR Delver decks
2019-11-23,UR Delver decks
2019-11-23,Urza decks
2019-11-23,Urza decks
2019-11-23,Urza decks
2019-11-23,Urza decks
2019-11-23,Urza decks
2019-11-23,Urza decks
2019-11-23,Urza decks
2019-11-23,UW Control decks
2019-11-23,UW Control decks
2019-11-23,UW Control decks
2019-11-23,UWx Control decks
2019-11-23,UWx Control decks
2019-11-23,UWx Control decks
2019-11-23,UWx Control decks
2019-11-23,Valakut decks
2019-11-23,Valakut decks
2019-11-24,Abzan Aggro decks
2019-11-24,Abzan Midrange decks
2019-11-24,Adventure decks
2019-11-24,Allosaurus Combo decks
2019-11-24,Amulet Titan decks
2019-11-24,Amulet Titan decks
2019-11-24,Amulet Titan decks
2019-11-24,Artifacts Blue decks
2019-11-24,Bant Control decks
2019-11-24,Canadian Threshold decks
2019-11-24,Canadian Threshold decks
2019-11-24,Canadian Threshold decks
2019-11-24,Creatures Toolbox decks
2019-11-24,Creatures Toolbox decks
2019-11-24,Dark Depths decks
2019-11-24,Dark Depths decks
2019-11-24,Dark Depths decks
2019-11-24,Death's Shadow decks
2019-11-24,Death's Shadow decks
2019-11-24,Death & Taxes decks
2019-11-24,Death & Taxes decks
2019-11-24,Death & Taxes decks
2019-11-24,Death & Taxes decks
2019-11-24,Delver (Other) decks
2019-11-24,Delver (Other) decks
2019-11-24,Eldrazi Aggro decks
2019-11-24,Eldrazi Aggro decks
2019-11-24,Eldrazi Aggro decks
2019-11-24,Elves decks
2019-11-24,Enchantress decks
2019-11-24,Esper Control decks
2019-11-24,Fires of Invention decks
2019-11-24,Fires of Invention decks
2019-11-24,Fires of Invention decks
2019-11-24,Fires of Invention decks
2019-11-24,Fires of Invention decks
2019-11-24,Fires of Invention decks
2019-11-24,Fires of Invention decks
2019-11-24,Golgari Aggro decks
2019-11-24,Golgari Aggro decks
2019-11-24,Golgari Aggro decks
2019-11-24,Golgari Aggro decks
2019-11-24,Green Ramp decks
2019-11-24,Grixis Delver decks
2019-11-24,Gruul Aggro decks
2019-11-24,Gruul Aggro decks
2019-11-24,Hardened Scales decks
2019-11-24,Hogaak decks
2019-11-24,Infect decks
2019-11-24,Infect decks
2019-11-24,Infect decks
2019-11-24,Izzet Control decks
2019-11-24,Izzet Control decks
2019-11-24,Izzet Control decks
2019-11-24,Jund decks
